### BatterySoCMonitor version 1.1.0
# delay		:	10
# verbose	:	True
# beautify	:	True
# log_file	:	log files/Lenovo-Yoga-530-Fedora_idle.txt
# minimum_soc	:	15
# maximum_soc	:	None
# cmd_start	:	None
# cmd_end	:	shutdown now
# workers	:	None

timeExecuted	bat %	timeRemaining
hh:mm:ss		hh:mm:ss
---------	-------	---------
06:16:50	 44.40%	05:43:19
06:17:00	 44.38%	05:39:41
06:17:10	 44.35%	05:39:43
06:17:20	 44.32%	05:41:54
06:17:30	 44.31%	05:37:24
06:17:40	 44.28%	05:37:59
06:17:50	 44.25%	05:42:06
06:18:00	 44.22%	05:37:35
06:18:10	 44.20%	05:36:43
06:18:20	 44.20%	05:39:59
06:18:30	 44.17%	05:40:08
06:18:40	 44.14%	05:38:00
06:18:50	 44.11%	05:40:11
06:19:00	 44.10%	05:39:59
06:19:10	 44.70%	05:38:59
06:19:20	 44.30%	05:39:35
06:19:30	 44.20%	05:40:31
06:19:40	 43.99%	05:37:36
06:19:50	 43.96%	05:38:24
06:20:00	 43.93%	05:39:07
06:20:10	 43.90%	05:35:06
06:20:20	 43.89%	05:35:54
06:20:30	 43.85%	05:39:12
06:20:40	 43.84%	05:32:24
06:20:50	 43.81%	05:33:12
06:21:00	 43.81%	05:37:05
06:21:10	 43.78%	05:38:42
06:21:20	 43.72%	05:35:56
06:21:30	 43.72%	05:36:09
06:21:40	 43.71%	05:37:11
06:21:50	 43.67%	05:34:38
06:22:00	 43.64%	05:35:06
06:22:10	 43.63%	05:33:34
06:22:20	 43.60%	05:34:02
06:22:30	 43.57%	05:35:31
06:22:40	 43.54%	05:33:51
06:22:50	 43.52%	05:32:33
06:23:00	 43.50%	05:34:01
06:23:10	 43.46%	05:38:40
06:23:20	 43.45%	05:31:11
06:23:30	 43.42%	05:30:13
06:23:40	 43.42%	05:34:25
06:23:50	 43.39%	05:35:00
06:24:00	 43.34%	05:31:29
06:24:10	 43.34%	05:32:49
06:24:20	 43.32%	05:33:24
06:24:30	 43.28%	05:31:45
06:24:40	 43.25%	05:33:53
06:24:50	 43.24%	05:32:34
06:25:00	 43.21%	05:04:18
06:25:10	 43.17%	05:00:49
06:25:20	 43.15%	05:11:57
06:25:30	 43.13%	05:18:03
06:25:40	 43.10%	05:27:05
06:25:50	 43.70%	05:30:09
06:26:00	 43.40%	05:23:48
06:26:10	 43.30%	05:25:00
06:26:20	 43.00%	05:29:33
06:26:30	 42.97%	05:31:47
06:26:40	 42.95%	05:28:49
06:26:50	 42.92%	05:29:50
06:27:00	 42.89%	05:31:11
06:27:10	 42.86%	05:26:10
06:27:20	 42.86%	05:29:26
06:27:30	 42.85%	05:29:27
06:27:40	 42.82%	05:26:38
06:27:50	 42.78%	05:27:25
06:28:00	 42.77%	05:28:58
06:28:10	 42.74%	05:25:36
06:28:20	 42.71%	05:26:36
06:28:30	 42.68%	05:27:16
06:28:40	 42.65%	05:21:30
06:28:50	 42.64%	05:22:15
06:29:00	 42.60%	05:24:17
06:29:10	 42.59%	05:26:41
06:29:20	 42.56%	05:24:52
06:29:30	 42.53%	05:28:09
06:29:40	 42.50%	05:29:43
06:29:50	 42.47%	05:25:53
06:30:00	 42.46%	05:24:43
06:30:10	 42.46%	05:27:06
06:30:20	 42.42%	05:20:40
06:30:30	 42.39%	05:23:46
06:30:40	 42.38%	05:25:12
06:30:50	 42.35%	05:22:25
06:31:00	 42.32%	05:25:20
06:31:10	 42.29%	05:26:40
06:31:20	 42.27%	05:19:30
06:31:30	 42.25%	05:20:53
06:31:40	 42.21%	05:22:55
06:31:50	 42.18%	05:26:04
06:32:00	 42.17%	05:22:12
06:32:10	 42.14%	05:19:21
06:32:20	 42.11%	05:23:50
06:32:30	 42.90%	05:21:17
06:32:40	 42.60%	05:22:48
06:32:50	 42.30%	05:23:27
06:33:00	 42.30%	05:20:53
06:33:10	 41.99%	05:22:57
06:33:20	 41.99%	05:25:14
06:33:30	 41.96%	05:19:26
06:33:40	 41.92%	05:22:33
06:33:50	 41.90%	05:25:30
06:34:00	 41.88%	05:14:35
06:34:10	 41.85%	05:16:33
06:34:20	 41.82%	05:21:06
06:34:30	 41.79%	05:22:24
06:34:40	 41.78%	05:20:10
06:34:50	 41.75%	05:19:39
06:35:00	 41.72%	05:22:33
06:35:10	 41.70%	05:19:53
06:35:20	 41.67%	05:19:48
06:35:30	 41.64%	05:21:12
06:35:40	 41.61%	05:17:54
06:35:50	 41.59%	05:19:12
06:36:00	 41.59%	05:22:12
06:36:10	 41.57%	05:16:34
06:36:20	 41.53%	05:21:09
06:36:30	 41.52%	05:21:03
06:36:40	 41.49%	05:11:32
06:36:50	 41.46%	05:14:19
06:37:00	 41.43%	05:17:21
06:37:10	 41.40%	05:17:09
06:37:20	 41.39%	05:15:42
06:37:30	 41.35%	05:17:24
06:37:40	 41.32%	05:21:55
06:37:50	 41.31%	05:17:12
06:38:00	 41.28%	05:17:38
06:38:10	 41.25%	05:19:41
06:38:20	 41.22%	05:15:46
06:38:30	 41.20%	05:17:09
06:38:40	 41.17%	05:18:00
06:38:50	 41.14%	05:14:32
06:39:00	 41.13%	05:17:11
06:39:10	 41.10%	05:18:48
06:39:20	 41.70%	05:09:55
06:39:30	 41.40%	05:13:07
06:39:40	 41.20%	05:15:44
06:39:50	 41.00%	05:16:10
06:40:00	 40.96%	05:13:58
06:40:10	 40.93%	05:15:15
06:40:20	 40.92%	05:14:56
06:40:30	 40.89%	05:14:57
06:40:40	 40.86%	05:15:16
06:40:50	 40.84%	05:16:02
06:41:00	 40.84%	05:13:36
06:41:10	 40.78%	05:15:44
06:41:20	 40.78%	05:16:28
06:41:30	 40.75%	05:12:10
06:41:40	 40.72%	05:15:07
06:41:50	 40.71%	05:15:01
06:42:00	 40.67%	05:04:52
06:42:10	 40.65%	05:06:16
06:42:20	 40.63%	05:10:45
06:42:30	 40.60%	05:13:35
06:42:40	 40.57%	05:08:31
06:42:50	 40.54%	05:09:51
06:43:00	 40.53%	05:12:52
06:43:10	 40.50%	05:10:16
06:43:20	 40.46%	05:13:56
06:43:30	 40.45%	05:13:51
06:43:40	 40.42%	05:09:04
06:43:50	 40.39%	05:09:41
06:44:00	 40.36%	05:10:06
06:44:10	 40.34%	05:07:02
06:44:20	 40.32%	05:12:50
06:44:30	 40.28%	05:12:38
06:44:40	 40.27%	05:03:32
06:44:50	 40.24%	05:04:44
06:45:00	 40.24%	05:10:02
06:45:10	 40.18%	05:10:28
06:45:20	 40.15%	05:05:51
06:45:30	 40.14%	05:07:41
06:45:40	 40.14%	05:09:51
06:45:50	 40.10%	05:08:25
06:46:00	 40.70%	05:08:56
06:46:10	 40.60%	05:10:49
06:46:20	 40.30%	05:07:36
06:46:30	 40.00%	05:07:43
06:46:40	 39.97%	05:09:22
06:46:50	 39.95%	05:06:17
06:47:00	 39.92%	05:10:07
06:47:10	 39.89%	05:07:19
06:47:20	 39.86%	04:59:07
06:47:30	 39.85%	05:02:34
06:47:40	 39.82%	05:05:23
06:47:50	 39.79%	05:05:11
06:48:00	 39.77%	05:03:28
06:48:10	 39.74%	05:06:19
06:48:20	 39.71%	05:07:34
06:48:30	 39.68%	05:04:29
06:48:40	 39.67%	05:04:11
06:48:50	 39.64%	05:04:42
06:49:00	 39.60%	05:03:05
06:49:10	 39.59%	05:05:13
06:49:20	 39.56%	05:06:02
06:49:30	 39.53%	05:03:11
06:49:40	 39.50%	05:04:31
06:49:50	 39.50%	05:04:37
06:50:00	 39.47%	04:55:36
06:50:10	 39.46%	04:59:42
06:50:20	 39.42%	05:01:11
06:50:30	 39.40%	05:00:35
06:50:40	 39.38%	05:00:29
06:50:50	 39.35%	05:03:24
06:51:00	 39.32%	05:03:12
06:51:10	 39.29%	05:02:18
06:51:20	 39.28%	05:02:42
06:51:30	 39.25%	05:03:19
06:51:40	 39.21%	05:00:17
06:51:50	 39.20%	05:01:42
06:52:00	 39.17%	05:00:00
06:52:10	 39.14%	04:57:55
06:52:20	 39.11%	05:02:18
06:52:30	 39.90%	05:03:14
06:52:40	 39.70%	04:52:00
06:52:50	 39.30%	04:56:02
06:53:00	 39.00%	04:58:42
06:53:10	 38.99%	04:57:01
06:53:20	 38.96%	04:56:43
06:53:30	 38.93%	05:00:18
06:53:40	 38.90%	04:58:53
06:53:50	 38.88%	04:58:41
06:54:00	 38.88%	04:59:47
06:54:10	 38.85%	05:00:30
06:54:20	 38.81%	04:58:35
06:54:30	 38.81%	04:59:47
06:54:40	 38.78%	04:58:59
06:54:50	 38.75%	04:56:12
06:55:00	 38.72%	04:41:58
06:55:10	 38.70%	04:31:38
06:55:20	 38.67%	04:34:28
06:55:30	 38.64%	04:46:17
06:55:40	 38.60%	04:52:47
06:55:50	 38.60%	04:51:49
06:56:00	 38.57%	04:54:02
06:56:10	 38.54%	04:55:53
06:56:20	 38.52%	04:54:25
06:56:30	 38.49%	04:56:59
06:56:40	 38.46%	04:58:16
06:56:50	 38.43%	04:57:58
06:57:00	 38.42%	04:53:49
06:57:10	 38.39%	04:50:43
06:57:20	 38.35%	04:53:48
06:57:30	 38.34%	04:55:05
06:57:40	 38.31%	04:55:40
06:57:50	 38.28%	04:55:40
06:58:00	 38.25%	04:47:39
06:58:10	 38.22%	04:52:54
06:58:20	 38.21%	04:53:06
06:58:30	 38.17%	04:49:54
06:58:40	 38.14%	04:52:24
06:58:50	 38.13%	04:53:28
06:59:00	 38.10%	04:51:02
06:59:10	 38.70%	04:52:23
06:59:20	 38.40%	04:54:27
06:59:30	 38.40%	04:54:27
06:59:40	 38.00%	04:52:05
06:59:50	 37.96%	04:53:56
07:00:00	 37.96%	04:54:44
07:00:10	 37.95%	04:50:48
07:00:20	 37.92%	04:50:01
07:00:30	 37.89%	04:51:52
07:00:40	 37.86%	04:43:58
07:00:50	 37.84%	04:48:00
07:01:00	 37.82%	04:50:06
07:01:10	 37.78%	04:46:45
07:01:20	 37.75%	04:48:38
07:01:30	 37.74%	04:51:26
07:01:40	 37.71%	04:48:49
07:01:50	 37.68%	04:49:40
07:02:00	 37.65%	04:48:42
07:02:10	 37.63%	04:47:21
07:02:20	 37.60%	04:47:49
07:02:30	 37.57%	04:47:32
07:02:40	 37.56%	04:48:40
07:02:50	 37.53%	04:47:48
07:03:00	 37.50%	04:48:57
07:03:10	 37.47%	04:50:12
07:03:20	 37.45%	04:42:19
07:03:30	 37.42%	04:47:06
07:03:40	 37.39%	04:47:40
07:03:50	 37.36%	04:44:14
07:04:00	 37.35%	04:42:10
07:04:10	 37.32%	04:46:46
07:04:20	 37.32%	04:46:29
07:04:30	 37.28%	04:45:14
07:04:40	 37.27%	04:46:28
07:04:50	 37.24%	04:46:45
07:05:00	 37.21%	04:44:56
07:05:10	 37.18%	04:46:21
07:05:20	 37.15%	04:44:15
07:05:30	 37.14%	04:44:14
07:05:40	 37.10%	04:46:08
07:05:50	 37.90%	04:46:42
07:06:00	 37.60%	04:38:54
07:06:10	 37.30%	04:41:17
07:06:20	 37.00%	04:44:05
07:06:30	 36.97%	04:41:21
07:06:40	 36.96%	04:42:50
07:06:50	 36.92%	04:44:43
07:07:00	 36.89%	04:42:04
07:07:10	 36.88%	04:42:14
07:07:20	 36.85%	04:44:07
07:07:30	 36.82%	04:43:27
07:07:40	 36.79%	04:42:40
07:07:50	 36.77%	04:42:45
07:08:00	 36.75%	04:43:30
07:08:10	 36.71%	04:41:42
07:08:20	 36.70%	04:43:06
07:08:30	 36.70%	04:43:35
07:08:40	 36.67%	04:35:25
07:08:50	 36.64%	04:39:09
07:09:00	 36.61%	04:40:37
07:09:10	 36.59%	04:39:24
07:09:20	 36.57%	04:41:54
07:09:30	 36.53%	04:41:03
07:09:40	 36.50%	04:38:59
07:09:50	 36.49%	04:40:22
07:10:00	 36.46%	04:41:57
07:10:10	 36.42%	04:40:32
07:10:20	 36.40%	04:37:44
07:10:30	 36.38%	04:39:51
07:10:40	 36.35%	04:39:16
07:10:50	 36.32%	04:38:53
07:11:00	 36.29%	04:41:24
07:11:10	 36.28%	04:41:52
07:11:20	 36.25%	04:33:00
07:11:30	 36.22%	04:36:42
07:11:40	 36.20%	04:39:39
07:11:50	 36.17%	04:36:57
07:12:00	 36.14%	04:37:51
07:12:10	 36.11%	04:37:23
07:12:20	 36.10%	04:35:53
07:12:30	 36.70%	04:36:59
07:12:40	 36.30%	04:36:47
07:12:50	 36.30%	04:34:57
07:13:00	 35.99%	04:35:11
07:13:10	 35.99%	04:37:07
07:13:20	 35.96%	04:35:48
07:13:30	 35.93%	04:36:37
07:13:40	 35.90%	04:37:43
07:13:50	 35.89%	04:37:09
07:14:00	 35.85%	04:30:09
07:14:10	 35.84%	04:33:21
07:14:20	 35.81%	04:35:48
07:14:30	 35.78%	04:33:14
07:14:40	 35.75%	04:35:08
07:14:50	 35.72%	04:34:28
07:15:00	 35.70%	04:32:59
07:15:10	 35.67%	04:34:48
07:15:20	 35.64%	04:33:46
07:15:30	 35.63%	04:31:56
07:15:40	 35.60%	04:32:55
07:15:50	 35.57%	04:33:16
07:16:00	 35.54%	04:32:15
07:16:10	 35.52%	04:34:53
07:16:20	 35.50%	04:35:14
07:16:30	 35.46%	04:35:47
07:16:40	 35.43%	04:28:19
07:16:50	 35.42%	04:30:53
07:17:00	 35.39%	04:33:58
07:17:10	 35.36%	04:26:51
07:17:20	 35.34%	04:27:11
07:17:30	 35.31%	04:28:50
07:17:40	 35.31%	04:26:12
07:17:50	 35.28%	04:29:11
07:18:00	 35.25%	04:30:30
07:18:10	 35.24%	04:29:40
07:18:20	 35.21%	04:31:17
07:18:30	 35.17%	04:30:54
07:18:40	 35.15%	04:31:25
07:18:50	 35.13%	04:30:03
07:19:00	 35.10%	04:32:07
07:19:10	 35.70%	04:32:11
07:19:20	 35.40%	04:24:30
07:19:30	 35.30%	04:27:59
07:19:40	 35.00%	04:29:29
07:19:50	 34.97%	04:24:20
07:20:00	 34.95%	04:27:39
07:20:10	 34.92%	04:28:32
07:20:20	 34.89%	04:25:51
07:20:30	 34.86%	04:29:29
07:20:40	 34.84%	04:29:55
07:20:50	 34.82%	04:25:46
07:21:00	 34.78%	04:28:04
07:21:10	 34.77%	04:28:35
07:21:20	 34.74%	04:26:09
07:21:30	 34.71%	04:27:28
07:21:40	 34.68%	04:27:59
07:21:50	 34.68%	04:27:10
07:22:00	 34.65%	04:19:00
07:22:10	 34.60%	04:21:09
07:22:20	 34.60%	04:26:23
07:22:30	 34.57%	04:25:13
07:22:40	 34.56%	04:25:38
07:22:50	 34.53%	04:26:19
07:23:00	 34.50%	04:24:00
07:23:10	 34.47%	04:25:50
07:23:20	 34.45%	04:26:15
07:23:30	 34.42%	04:23:35
07:23:40	 34.39%	04:24:52
07:23:50	 34.38%	04:26:27
07:24:00	 34.35%	04:22:27
07:24:10	 34.32%	04:24:27
07:24:20	 34.29%	04:27:01
07:24:30	 34.27%	04:22:18
07:24:40	 34.25%	04:18:24
07:24:50	 34.21%	04:21:38
07:25:00	 34.18%	04:12:08
07:25:10	 34.17%	03:55:05
07:25:20	 34.14%	04:07:42
07:25:30	 34.11%	04:15:39
07:25:40	 34.90%	04:16:38
07:25:50	 34.60%	04:20:16
07:26:00	 34.30%	04:21:22
07:26:10	 34.00%	04:19:57
07:26:20	 33.97%	04:21:24
07:26:30	 33.96%	04:21:17
07:26:40	 33.92%	04:19:16
07:26:50	 33.90%	04:18:33
07:27:00	 33.90%	04:20:53
07:27:10	 33.88%	04:19:23
07:27:20	 33.85%	04:15:02
07:27:30	 33.79%	04:18:21
07:27:40	 33.78%	04:09:09
07:27:50	 33.75%	04:08:57
07:28:00	 33.75%	04:15:40
07:28:10	 33.71%	04:17:41
07:28:20	 33.70%	04:16:22
07:28:30	 33.67%	04:20:23
07:28:40	 33.64%	04:20:53
07:28:50	 33.61%	04:17:18
07:29:00	 33.59%	04:17:22
07:29:10	 33.57%	04:20:12
07:29:20	 33.53%	04:15:56
07:29:30	 33.52%	04:18:03
07:29:40	 33.49%	04:19:09
07:29:50	 33.46%	04:14:35
07:30:00	 33.43%	04:10:59
07:30:10	 33.40%	04:15:07
07:30:20	 33.39%	04:15:56
07:30:30	 33.35%	04:15:34
07:30:40	 33.32%	04:16:08
07:30:50	 33.31%	04:17:18
07:31:00	 33.28%	04:15:44
07:31:10	 33.25%	04:16:08
07:31:20	 33.22%	04:17:18
07:31:30	 33.20%	04:14:37
07:31:40	 33.17%	04:14:36
07:31:50	 33.14%	04:15:56
07:32:00	 33.14%	04:11:27
07:32:10	 33.11%	04:02:51
07:32:20	 33.10%	04:09:40
07:32:30	 33.70%	04:09:58
07:32:40	 33.40%	04:08:42
07:32:50	 33.20%	04:11:23
07:33:00	 32.99%	04:12:51
07:33:10	 32.96%	04:12:04
07:33:20	 32.93%	04:13:08
07:33:30	 32.92%	04:14:48
07:33:40	 32.89%	04:12:13
07:33:50	 32.85%	04:12:37
07:34:00	 32.84%	04:13:10
07:34:10	 32.81%	04:10:22
07:34:20	 32.78%	04:11:15
07:34:30	 32.75%	04:13:35
07:34:40	 32.72%	04:09:52
07:34:50	 32.71%	04:09:15
07:35:00	 32.67%	04:11:13
07:35:10	 32.65%	04:09:56
07:35:20	 32.63%	04:07:20
07:35:30	 32.60%	04:09:02
07:35:40	 32.57%	04:09:50
07:35:50	 32.54%	04:09:08
07:36:00	 32.53%	04:10:06
07:36:10	 32.50%	04:11:09
07:36:20	 32.46%	04:08:27
07:36:30	 32.46%	04:10:22
07:36:40	 32.42%	04:10:03
07:36:50	 32.39%	04:09:40
07:37:00	 32.36%	04:08:48
07:37:10	 32.36%	04:09:28
07:37:20	 32.34%	04:07:02
07:37:30	 32.32%	04:10:25
07:37:40	 32.28%	04:10:08
07:37:50	 32.25%	04:07:45
07:38:00	 32.24%	04:04:27
07:38:10	 32.21%	04:07:07
07:38:20	 32.18%	04:07:29
07:38:30	 32.15%	04:07:12
07:38:40	 32.13%	04:08:20
07:38:50	 32.10%	04:07:53
07:39:00	 32.70%	04:05:32
07:39:10	 32.60%	04:07:49
07:39:20	 32.30%	04:08:16
07:39:30	 32.00%	04:06:05
07:39:40	 31.98%	04:05:19
07:39:50	 31.94%	04:05:46
07:40:00	 31.92%	04:04:11
07:40:10	 31.89%	04:05:27
07:40:20	 31.87%	04:06:24
07:40:30	 31.85%	04:03:59
07:40:40	 31.82%	04:01:03
07:40:50	 31.80%	04:04:58
07:41:00	 31.80%	04:05:13
07:41:10	 31.76%	04:04:22
07:41:20	 31.73%	04:05:28
07:41:30	 31.71%	04:05:51
07:41:40	 31.69%	04:04:05
07:41:50	 31.67%	04:03:43
07:42:00	 31.64%	04:05:00
07:42:10	 31.60%	04:00:02
07:42:20	 31.58%	04:02:09
07:42:30	 31.55%	04:02:55
07:42:40	 31.53%	04:00:33
07:42:50	 31.51%	04:02:12
07:43:00	 31.48%	04:03:03
07:43:10	 31.46%	03:59:19
07:43:20	 31.42%	03:58:43
07:43:30	 31.39%	04:01:53
07:43:40	 31.37%	04:02:10
07:43:50	 31.35%	03:59:43
07:44:00	 31.32%	04:01:02
07:44:10	 31.30%	04:01:48
07:44:20	 31.26%	03:58:34
07:44:30	 31.25%	04:01:09
07:44:40	 31.21%	04:01:41
07:44:50	 31.19%	03:56:47
07:45:00	 31.17%	03:59:26
07:45:10	 31.17%	04:01:07
07:45:20	 31.14%	03:57:25
07:45:30	 31.12%	04:00:14
07:45:40	 31.80%	03:59:28
07:45:50	 31.70%	03:55:20
07:46:00	 31.30%	03:54:40
07:46:10	 31.10%	03:57:07
07:46:20	 30.98%	03:59:47
07:46:30	 30.96%	03:58:28
07:46:40	 30.94%	04:00:02
07:46:50	 30.91%	03:59:30
07:47:00	 30.87%	03:56:45
07:47:10	 30.85%	03:56:43
07:47:20	 30.82%	03:59:18
07:47:30	 30.80%	03:55:41
07:47:40	 30.78%	03:56:30
07:47:50	 30.75%	03:58:13
07:48:00	 30.73%	03:55:19
07:48:10	 30.69%	03:56:42
07:48:20	 30.67%	03:56:58
07:48:30	 30.64%	03:52:52
07:48:40	 30.62%	03:52:12
07:48:50	 30.60%	03:55:44
07:49:00	 30.57%	03:55:37
07:49:10	 30.53%	03:55:58
07:49:20	 30.53%	03:56:31
07:49:30	 30.51%	03:57:07
07:49:40	 30.48%	03:53:55
07:49:50	 30.46%	03:53:10
07:50:00	 30.44%	03:54:51
07:50:10	 30.41%	03:52:05
07:50:20	 30.39%	03:53:07
07:50:30	 30.35%	03:54:33
07:50:40	 30.33%	03:53:15
07:50:50	 30.30%	03:51:45
07:51:00	 30.28%	03:52:56
07:51:10	 30.26%	03:48:55
07:51:20	 30.23%	03:49:24
07:51:30	 30.21%	03:51:34
07:51:40	 30.17%	03:52:41
07:51:50	 30.14%	03:51:28
07:52:00	 30.12%	03:50:58
07:52:10	 30.10%	03:47:48
07:52:20	 30.70%	03:48:03
07:52:30	 30.50%	03:51:17
07:52:40	 30.10%	03:51:05
07:52:50	 30.00%	03:48:04
07:53:00	 29.96%	03:50:41
07:53:10	 29.94%	03:52:07
07:53:20	 29.92%	03:48:45
07:53:30	 29.89%	03:51:05
07:53:40	 29.89%	03:51:15
07:53:50	 29.87%	03:44:55
07:54:00	 29.80%	03:45:11
07:54:10	 29.80%	03:47:48
07:54:20	 29.78%	03:49:17
07:54:30	 29.76%	03:49:00
07:54:40	 29.73%	03:48:25
07:54:50	 29.71%	03:48:04
07:55:00	 29.67%	03:33:21
07:55:10	 29.62%	03:21:28
07:55:20	 29.62%	03:33:03
07:55:30	 29.60%	03:39:26
07:55:40	 29.57%	03:44:58
07:55:50	 29.55%	03:46:29
07:56:00	 29.53%	03:46:58
07:56:10	 29.50%	03:47:09
07:56:20	 29.48%	03:48:06
07:56:30	 29.44%	03:42:08
07:56:40	 29.42%	03:44:49
07:56:50	 29.39%	03:45:13
07:57:00	 29.37%	03:43:41
07:57:10	 29.35%	03:43:51
07:57:20	 29.32%	03:45:22
07:57:30	 29.28%	03:46:23
07:57:40	 29.26%	03:44:22
07:57:50	 29.23%	03:44:41
07:58:00	 29.21%	03:45:55
07:58:10	 29.19%	03:43:10
07:58:20	 29.16%	03:45:40
07:58:30	 29.14%	03:46:09
07:58:40	 29.10%	03:43:10
07:58:50	 29.10%	03:44:13
07:59:00	 29.80%	03:44:05
07:59:10	 29.30%	03:38:34
07:59:20	 29.10%	03:41:47
07:59:30	 29.10%	03:43:02
07:59:40	 28.98%	03:43:04
07:59:50	 28.94%	03:42:16
08:00:00	 28.92%	03:42:04
08:00:10	 28.89%	03:42:10
08:00:20	 28.87%	03:39:24
08:00:30	 28.85%	03:41:24
08:00:40	 28.82%	03:41:56
08:00:50	 28.80%	03:39:27
08:01:00	 28.76%	03:41:14
08:01:10	 28.75%	03:42:36
08:01:20	 28.71%	03:39:57
08:01:30	 28.69%	03:41:13
08:01:40	 28.67%	03:42:04
08:01:50	 28.64%	03:34:22
08:02:00	 28.62%	03:36:08
08:02:10	 28.58%	03:36:56
08:02:20	 28.55%	03:38:23
08:02:30	 28.53%	03:38:55
08:02:40	 28.51%	03:38:43
08:02:50	 28.48%	03:39:59
08:03:00	 28.46%	03:26:29
08:03:10	 28.42%	03:33:13
08:03:20	 28.41%	03:36:24
08:03:30	 28.37%	03:33:44
08:03:40	 28.35%	03:37:31
08:03:50	 28.32%	03:38:42
08:04:00	 28.30%	03:33:42
08:04:10	 28.30%	03:36:37
08:04:20	 28.28%	03:39:11
08:04:30	 28.23%	03:30:46
08:04:40	 28.19%	03:33:54
08:04:50	 28.19%	03:34:58
08:05:00	 28.17%	03:34:46
08:05:10	 28.14%	03:36:04
08:05:20	 28.12%	03:36:05
08:05:30	 28.80%	03:37:11
08:05:40	 28.70%	03:34:41
08:05:50	 28.30%	03:35:24
08:06:00	 28.10%	03:35:43
08:06:10	 27.98%	03:33:56
08:06:20	 27.96%	03:36:19
08:06:30	 27.94%	03:36:38
08:06:40	 27.91%	03:33:59
08:06:50	 27.89%	03:34:38
08:07:00	 27.85%	03:35:09
08:07:10	 27.82%	03:25:30
08:07:20	 27.80%	03:30:31
08:07:30	 27.78%	03:31:51
08:07:40	 27.76%	03:32:13
08:07:50	 27.73%	03:32:35
08:08:00	 27.69%	03:33:18
08:08:10	 27.67%	03:34:11
08:08:20	 27.64%	03:32:33
08:08:30	 27.62%	03:33:21
08:08:40	 27.60%	03:33:04
08:08:50	 27.57%	03:30:49
08:09:00	 27.55%	03:31:36
08:09:10	 27.51%	03:33:58
08:09:20	 27.50%	03:31:46
08:09:30	 27.46%	03:31:38
08:09:40	 27.44%	03:31:26
08:09:50	 27.42%	03:23:28
08:10:00	 27.39%	03:26:49
08:10:10	 27.37%	03:28:15
08:10:20	 27.33%	03:26:58
08:10:30	 27.30%	03:28:58
08:10:40	 27.28%	03:29:15
08:10:50	 27.26%	03:30:27
08:11:00	 27.23%	03:28:55
08:11:10	 27.21%	03:30:46
08:11:20	 27.17%	03:30:16
08:11:30	 27.16%	03:28:49
08:11:40	 27.12%	03:29:02
08:11:50	 27.12%	03:29:44
08:12:00	 27.10%	03:25:56
08:12:10	 27.70%	03:26:54
08:12:20	 27.50%	03:28:09
08:12:30	 27.00%	03:20:58
08:12:40	 26.96%	03:23:00
08:12:50	 26.96%	03:27:58
08:13:00	 26.94%	03:25:54
08:13:10	 26.92%	03:27:00
08:13:20	 26.89%	03:28:54
08:13:30	 26.87%	03:26:53
08:13:40	 26.83%	03:26:33
08:13:50	 26.82%	03:28:01
08:14:00	 26.78%	03:27:07
08:14:10	 26.76%	03:25:32
08:14:20	 26.73%	03:26:38
08:14:30	 26.71%	03:27:00
08:14:40	 26.69%	03:24:52
08:14:50	 26.66%	03:24:44
08:15:00	 26.64%	03:25:05
08:15:10	 26.60%	03:19:28
08:15:20	 26.57%	03:20:15
08:15:30	 26.55%	03:23:52
08:15:40	 26.53%	03:21:19
08:15:50	 26.51%	03:22:43
08:16:00	 26.48%	03:23:48
08:16:10	 26.44%	03:21:51
08:16:20	 26.42%	03:22:31
08:16:30	 26.39%	03:23:57
08:16:40	 26.37%	03:23:20
08:16:50	 26.35%	03:23:49
08:17:00	 26.32%	03:22:40
08:17:10	 26.30%	03:22:28
08:17:20	 26.26%	03:21:23
08:17:30	 26.23%	03:22:04
08:17:40	 26.21%	03:22:33
08:17:50	 26.19%	03:16:48
08:18:00	 26.17%	03:18:44
08:18:10	 26.17%	03:21:28
08:18:20	 26.14%	03:19:52
08:18:30	 26.10%	03:21:04
08:18:40	 26.80%	03:21:24
08:18:50	 26.50%	03:19:52
08:19:00	 26.30%	03:19:20
08:19:10	 26.10%	03:20:04
08:19:20	 25.98%	03:20:48
08:19:30	 25.96%	03:19:23
08:19:40	 25.92%	03:19:47
08:19:50	 25.91%	03:19:15
08:20:00	 25.87%	03:17:36
08:20:10	 25.85%	03:18:20
08:20:20	 25.82%	03:17:48
08:20:30	 25.80%	03:12:51
08:20:40	 25.78%	03:15:27
08:20:50	 25.75%	03:17:32
08:21:00	 25.71%	03:17:00
08:21:10	 25.69%	03:17:59
08:21:20	 25.67%	03:18:47
08:21:30	 25.64%	03:16:16
08:21:40	 25.62%	03:17:07
08:21:50	 25.58%	03:18:19
08:22:00	 25.57%	03:18:39
08:22:10	 25.53%	03:15:24
08:22:20	 25.51%	03:16:39
08:22:30	 25.48%	03:16:58
08:22:40	 25.46%	03:13:31
08:22:50	 25.44%	03:14:44
08:23:00	 25.41%	03:15:35
08:23:10	 25.37%	03:09:48
08:23:20	 25.35%	03:12:44
08:23:30	 25.32%	03:15:22
08:23:40	 25.30%	03:13:17
08:23:50	 25.28%	03:14:38
08:24:00	 25.28%	03:14:27
08:24:10	 25.25%	03:12:08
08:24:20	 25.23%	03:13:12
08:24:30	 25.19%	03:14:41
